date,open,high,low,close,volume,rs_nikkei,rs_topix,rs
2024/04/01,670.0,730.0,650.0,705.0,2451100,-1.0,-1.0,-1.0
2024/04/02,656.0,671.0,630.0,637.0,2080900,-1.0,-1.0,-1.0
2024/04/03,619.0,623.0,600.0,606.0,1017400,-1.0,-1.0,-1.0
2024/04/04,608.0,616.0,600.0,601.0,746600,-1.0,-1.0,-1.0
2024/04/05,594.0,604.0,585.0,604.0,776100,-1.0,-1.0,-1.0
2024/04/08,608.0,615.0,598.0,598.0,779800,-1.0,-1.0,-1.0
2024/04/09,601.0,612.0,601.0,610.0,247600,-1.0,-1.0,-1.0
2024/04/10,614.0,633.0,611.0,621.0,425700,-1.0,-1.0,-1.0
2024/04/11,612.0,620.0,610.0,612.0,265000,-1.0,-1.0,-1.0
2024/04/12,608.0,637.0,607.0,622.0,408400,-1.0,-1.0,-1.0
2024/04/15,611.0,618.0,608.0,618.0,255500,-1.0,-1.0,-1.0
2024/04/16,608.0,614.0,601.0,605.0,468200,-1.0,-1.0,-1.0
2024/04/17,606.0,609.0,596.0,596.0,541300,-1.0,-1.0,-1.0
2024/04/18,592.0,609.0,588.0,605.0,361600,-1.0,-1.0,-1.0
2024/04/19,601.0,608.0,588.0,598.0,463200,-1.0,-1.0,-1.0
2024/04/22,599.0,600.0,594.0,597.0,201000,-1.0,-1.0,-1.0
2024/04/23,627.0,655.0,623.0,641.0,2221100,-1.0,-1.0,-1.0
2024/04/24,648.0,660.0,630.0,636.0,1335800,-1.0,-1.0,-1.0
2024/04/25,638.0,648.0,624.0,627.0,466000,-1.0,-1.0,-1.0
2024/04/26,626.0,630.0,608.0,624.0,465000,-1.0,-1.0,-1.0
2024/04/30,626.0,630.0,616.0,620.0,213900,-1.0,-1.0,-1.0
2024/05/01,616.0,620.0,609.0,615.0,246600,-1.0,-1.0,-1.0
2024/05/02,615.0,619.0,608.0,614.0,134400,-1.0,-1.0,-1.0
2024/05/07,615.0,617.0,610.0,610.0,185100,-1.0,-1.0,-1.0
2024/05/08,610.0,616.0,605.0,608.0,190000,-1.0,-1.0,-1.0
2024/05/09,618.0,622.0,606.0,607.0,326400,-1.0,-1.0,-1.0
2024/05/10,608.0,612.0,601.0,606.0,524400,-1.0,-1.0,-1.0
2024/05/13,603.0,605.0,597.0,600.0,355400,-1.0,-1.0,-1.0
2024/05/14,599.0,603.0,597.0,599.0,156400,-1.0,-1.0,-1.0
2024/05/15,602.0,602.0,585.0,588.0,808000,-1.0,-1.0,-1.0
2024/05/16,591.0,591.0,565.0,580.0,692300,-1.0,-1.0,-1.0
2024/05/17,584.0,603.0,574.0,599.0,312800,-1.0,-1.0,-1.0
2024/05/20,603.0,616.0,600.0,601.0,432900,-1.0,-1.0,-1.0
2024/05/21,603.0,615.0,602.0,610.0,287300,-1.0,-1.0,-1.0
2024/05/22,609.0,609.0,597.0,604.0,207600,-1.0,-1.0,-1.0
2024/05/23,604.0,607.0,598.0,600.0,246300,-1.0,-1.0,-1.0
2024/05/24,593.0,599.0,590.0,592.0,243700,-1.0,-1.0,-1.0
2024/05/27,592.0,592.0,577.0,579.0,352600,-1.0,-1.0,-1.0
2024/05/28,579.0,585.0,573.0,576.0,579500,-1.0,-1.0,-1.0
2024/05/29,575.0,579.0,567.0,567.0,282300,-1.0,-1.0,-1.0
2024/05/30,558.0,565.0,539.0,562.0,596000,-1.0,-1.0,-1.0
2024/05/31,555.0,571.0,555.0,567.0,213700,-1.0,-1.0,-1.0
2024/06/03,570.0,579.0,568.0,571.0,176700,-1.0,-1.0,-1.0
2024/06/04,570.0,581.0,570.0,580.0,145400,-1.0,-1.0,-1.0
2024/06/05,579.0,579.0,569.0,571.0,130200,-1.0,-1.0,-1.0
2024/06/06,572.0,574.0,559.0,561.0,208600,-1.0,-1.0,-1.0
2024/06/07,562.0,567.0,560.0,563.0,140200,-1.0,-1.0,-1.0
2024/06/10,563.0,572.0,561.0,572.0,115100,-1.0,-1.0,-1.0
2024/06/11,572.0,580.0,570.0,577.0,155200,-1.0,-1.0,-1.0
2024/06/12,579.0,582.0,568.0,568.0,151400,-1.0,-1.0,-1.0
2024/06/13,575.0,589.0,573.0,585.0,264400,-1.0,-1.0,-1.0
2024/06/14,577.0,596.0,575.0,592.0,245100,-1.0,-1.0,-1.0
2024/06/17,600.0,605.0,583.0,595.0,301100,-1.0,-1.0,-1.0
