year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2020,10,12,,False,461,,-1196,-1201,-16.1,0
2021,10,12,,False,1299,,-1387,-1393,-17.1,0
2022,10,12,,False,6216,122,114,256,2.7,0
2023,10,12,,False,16144,1957,1924,1802,19.0,0
2024,1,3,,False,6345,568,552,319,3.4,
2024,4,3,,False,6105,1151,1065,645,6.8,
2024,7,3,24/09/12,False,6575,1074,855,502,5.3,
2024,10,3,24/12/12,False,7855,1454,1452,1331,14.0,
2024,10,12,24/07/26,True,27556,4091,3623,2253,23.7,0
2024,10,12,24/12/12,False,26880,4247,3924,2797,29.3,0
2025,1,3,25/03/13,False,8642,1413,1392,1308,13.4,
2025,4,3,25/06/12,False,7818,1851,1830,1256,12.8,
2025,7,3,25/09/11,False,8367,1833,1813,1257,12.7,
2025,10,3,25/12/11,False,9462,1650,1635,1489,15.0,
2025,10,12,24/12/12,True,35047,6355,6298,4657,48.0,0
2025,10,12,25/09/11,True,34220,6954,6878,4987,49.8,0
2025,10,12,25/12/11,False,34289,6747,6670,5310,53.5,0
2026,4,6,25/12/22,True,19602,3408,3358,2382,23.7,0
2026,10,12,25/12/11,True,40444,8380,8300,5802,57.8,0
