year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2021,3,12,21/05/14,False,117295,3995,3673,2451,128.2,50
2022,3,12,22/05/13,False,117665,4575,4212,3219,168.3,50
2022,9,3,22/11/11,False,29097,215,55,-49,-2.6,
2022,12,3,23/02/13,False,32912,1605,1374,974,50.9,
2023,3,3,23/05/15,False,34297,1076,932,1240,64.8,
2023,3,12,23/05/15,False,125941,4146,3677,3038,158.8,60
2023,6,3,23/08/10,False,33726,1155,1125,752,39.3,
2023,9,3,23/11/13,False,27550,269,84,183,9.6,
2023,12,3,24/02/13,False,32680,1542,1383,957,50.0,
2024,3,3,24/05/15,False,38093,2286,2183,1511,79.0,
2024,3,12,24/05/15,False,132049,5252,4775,3403,177.9,70
2024,6,3,24/08/09,False,32264,1038,972,621,32.5,
2024,9,3,24/11/13,False,30826,989,831,459,24.0,
2024,12,3,25/02/13,False,37176,2044,1904,1385,72.4,
2025,3,3,25/05/14,False,37993,2355,2023,1258,65.7,
2025,3,12,24/10/01,True,135000,5500,4900,3100,161.2,90
2025,3,12,25/05/14,False,138259,6426,5730,3723,194.5,90
2026,3,12,25/05/14,True,140000,6500,5800,3900,203.7,100
